base_date,emd_nm,card_use_cnt,card_use_amt
2021-01,정방동,10347,380812983
2021-01,조천읍,116784,3795946760
2021-01,중문동,59183,2010561620
2021-01,중앙동,19587,793679338
2021-01,천지동,19026,724697968
2021-01,추자면,2924,114517570
2021-01,표선면,39760,1350426454
2021-01,한경면,25085,924309394
2021-01,한림읍,79359,2876224343
2021-01,화북동,161486,4769806277
2021-01,효돈동,23593,837471588
2021-02,건입동,60432,2034667432
2021-02,구좌읍,49828,1710031353
2021-02,남원읍,52331,2197914050
2021-02,노형동,414435,12580472724
2021-02,대륜동,76049,2610214274
2021-02,대정읍,101497,3530665743
2021-02,대천동,72880,2409122467
2021-02,도두동,17562,618632566
2021-02,동홍동,127567,4588002884
2021-02,봉개동,22290,754566647
2021-02,삼도1동,93386,2933705786
2021-02,삼도2동,50739,1642832724
2021-02,삼양동,155499,4720737717
2021-02,서홍동,61496,2247245394
2021-02,성산읍,47094,1857691872
2021-02,송산동,17845,773329083
2021-02,아라동,225693,6920596010
2021-02,안덕면,44616,1796303763
2021-02,알수없음,4305,159696790
2021-02,애월읍,159259,5493712832
2021-02,연동,325933,10036160605
2021-02,영천동,24619,913468534
2021-02,예래동,16304,615947178
2021-02,오라동,101603,3244752871
2021-02,외도동,147453,4669859571
2021-02,용담1동,42823,1438755826
2021-02,용담2동,92198,2802508636
2021-02,우도면,3068,133728921
2021-02,이도1동,58055,1763227421
2021-02,이도2동,348601,10664325289
2021-02,이호동,23647,790982591
2021-02,일도1동,18005,658786489
2021-02,일도2동,204946,6363289874
2021-02,정방동,10116,410009102
2021-02,조천읍,107442,3675957021
2021-02,중문동,55278,2014900650
2021-02,중앙동,18012,751655944
2021-02,천지동,18252,744900219
2021-02,추자면,3081,107942297
2021-02,표선면,36988,1402572126
2021-02,한경면,25155,935457708
2021-02,한림읍,71758,2696077425
2021-02,화북동,147246,4855663792
2021-02,효돈동,22518,871237444
2021-03,건입동,67135,2135895869
2021-03,구좌읍,56543,1825241718
2021-03,남원읍,59815,2424682427
2021-03,노형동,469253,13648581256
2021-03,대륜동,89097,2956676781
2021-03,대정읍,119345,3956918292
2021-03,대천동,83704,2725289830
2021-03,도두동,20158,725752264
2021-03,동홍동,142792,4880522053
2021-03,봉개동,25177,790402797
2021-03,삼도1동,106212,3126700331
2021-03,삼도2동,58390,1827800025
2021-03,삼양동,176605,5117522370
2021-03,서홍동,70047,2407462735
2021-03,성산읍,54163,1960091454
2021-03,송산동,20853,834721602
2021-03,아라동,261919,7489244796
2021-03,안덕면,52757,1872135524
2021-03,알수없음,5049,186445683
2021-03,애월읍,185233,6250338448
2021-03,연동,376139,11077793065
2021-03,영천동,26595,934034643
2021-03,예래동,18956,720323996
2021-03,오라동,115586,3544014571
2021-03,외도동,168953,5040060689
2021-03,용담1동,48626,1570805306
2021-03,용담2동,102228,3097511873
2021-03,우도면,4263,220582292
2021-03,이도1동,64668,1854780678
2021-03,이도2동,394055,11305611539
2021-03,이호동,26646,846496087
2021-03,일도1동,19521,702372847
2021-03,일도2동,231871,6844133966
2021-03,정방동,11978,471614747
2021-03,조천읍,121886,3877274113
2021-03,중문동,63598,2118658712
2021-03,중앙동,20621,900214507
2021-03,천지동,20901,805932652
2021-03,추자면,3784,147300997
2021-03,표선면,42665,1475690629
2021-03,한경면,28488,988991233
2021-03,한림읍,82570,3099119655
2021-03,화북동,165920,4950375490
2021-03,효돈동,26236,925934742
2021-04,건입동,65678,2034043927
2021-04,구좌읍,56135,1900460311
2021-04,남원읍,61242,2547875344
2021-04,노형동,475408,13828634928
2021-04,대륜동,87527,2960301147
2021-04,대정읍,119138,4014447867
2021-04,대천동,82967,2667072642
2021-04,도두동,20109,694768057
2021-04,동홍동,143210,4775956883
2021-04,봉개동,27053,823857088
2021-04,삼도1동,104327,3215587728
2021-04,삼도2동,56794,1752454740
2021-04,삼양동,173349,5010339535
2021-04,서홍동,68354,2448888567
2021-04,성산읍,54491,1949649144
2021-04,송산동,19966,881612015
2021-04,아라동,259162,7541619734
2021-04,안덕면,53877,2053215746
2021-04,알수없음,4993,137582002
2021-04,애월읍,187512,6286298849
2021-04,연동,371773,10961839225
2021-04,영천동,26850,923565759
2021-04,예래동,18808,677649923
2021-04,오라동,114158,3468713102
2021-04,외도동,165445,5052439822
2021-04,용담1동,48629,1541590126
2021-04,용담2동,102752,3155093306
2021-04,우도면,4006,227943000
2021-04,이도1동,64744,1862145152
2021-04,이도2동,386384,11149516654
2021-04,이호동,26200,817416174
2021-04,일도1동,19973,704492399
2021-04,일도2동,228651,6606797426
2021-04,정방동,12652,548873512
2021-04,조천읍,126182,4124909697
2021-04,중문동,64243,2191705737
2021-04,중앙동,20551,842547995
2021-04,천지동,20035,775750872
2021-04,추자면,3642,127510177
2021-04,표선면,40726,1429364744
2021-04,한경면,28994,1043313074
2021-04,한림읍,82037,3005741626
2021-04,화북동,164318,5020200547
2021-04,효돈동,25705,968343722
2021-05,건입동,69276,2271682351
2021-05,구좌읍,58486,2019917773
2021-05,남원읍,61454,2392579575
2021-05,노형동,499350,14682332784
2021-05,대륜동,92284,2984824382
2021-05,대정읍,124713,4315015459
2021-05,대천동,86385,2817499183
2021-05,도두동,21848,783194895
2021-05,동홍동,148490,5022159347
2021-05,봉개동,29045,1017105847
2021-05,삼도1동,110684,3334744241
2021-05,삼도2동,58910,1814983261
2021-05,삼양동,185498,5473932801
2021-05,서홍동,72962,2518605435
2021-05,성산읍,56577,2099019602
2021-05,송산동,20874,820370549
2021-05,아라동,278040,8271673936
2021-05,안덕면,54581,2103261440
2021-05,알수없음,5225,165997264
2021-05,애월읍,195559,6602173426
2021-05,연동,387273,11598611186
2021-05,영천동,28809,1022975964
2021-05,예래동,20384,842161221
2021-05,오라동,118375,3633977607
2021-05,외도동,175043,5308232008
2021-05,용담1동,52315,1655060741
2021-05,용담2동,109920,3334198998
2021-05,우도면,4569,250769286
2021-05,이도1동,67357,2015444188
2021-05,이도2동,412017,12212816798
2021-05,이호동,29139,958347644
2021-05,일도1동,20377,734390897
2021-05,일도2동,237535,7071826843
2021-05,정방동,13320,505215749
2021-05,조천읍,132546,4449000259
2021-05,중문동,67418,2330368901
2021-05,중앙동,20755,853876361
2021-05,천지동,20599,808005263
2021-05,추자면,4097,136288202
2021-05,표선면,43970,1680576349
2021-05,한경면,31362,1171964148
2021-05,한림읍,89350,3324522296
2021-05,화북동,174749,5314942940
2021-05,효돈동,25243,897304608
2021-06,건입동,66800,2110776600
2021-06,구좌읍,56784,1941316878
2021-06,남원읍,61560,2418241022
2021-06,노형동,476646,13589255009
2021-06,대륜동,88477,2973063031
2021-06,대정읍,119311,4035440497
2021-06,대천동,83212,2749692635
2021-06,도두동,20543,693171386
2021-06,동홍동,143156,4721677663
2021-06,봉개동,27011,869267354
2021-06,삼도1동,104686,3073798858
2021-06,삼도2동,55448,1657060263
2021-06,삼양동,177398,5002089591
2021-06,서홍동,70215,2349149855
2021-06,성산읍,54860,1909047439
2021-06,송산동,22007,892550314
2021-06,아라동,271467,7681287156
2021-06,안덕면,53311,1932921841
2021-06,알수없음,4996,150722192
2021-06,애월읍,187858,6126521247
2021-06,연동,365662,10390083917
2021-06,영천동,27555,923754597
2021-06,예래동,18941,651655471
2021-06,오라동,112020,3299818069
2021-06,외도동,167166,4995077060
2021-06,용담1동,49726,1472193570
2021-06,용담2동,101736,3026011167
2021-06,우도면,4473,231426114
2021-06,이도1동,63831,1790318575
2021-06,이도2동,388360,10939157806
2021-06,이호동,27495,869103200
2021-06,일도1동,19193,684000356
2021-06,일도2동,224826,6423745396
2021-06,정방동,12680,465986126
2021-06,조천읍,124964,3952416381
2021-06,중문동,65295,2356559335
2021-06,중앙동,20414,826342640
2021-06,천지동,19414,750961663
2021-06,추자면,4326,167883700
2021-06,표선면,40962,1480487884
2021-06,한경면,30086,1096266339
2021-06,한림읍,84533,3090858420
2021-06,화북동,167413,4982321182
2021-06,효돈동,24585,864786389
