base_date,emd_nm,card_use_cnt,card_use_amt
2019-11-23,건입동,2302,66715369
2019-11-23,구좌읍,1647,52041167
2019-11-23,남원읍,1795,67808360
2019-11-23,노형동,15900,432073446
2019-11-23,대륜동,2680,80886222
2019-11-23,대정읍,3883,106528397
2019-11-23,대천동,3001,73862144
2019-11-23,도두동,653,21708219
2019-11-23,동홍동,4447,131111519
2019-11-23,봉개동,755,19359338
2019-11-23,삼도1동,3736,100197598
2019-11-23,삼도2동,1911,59681252
2019-11-23,삼양동,6319,176857332
2019-11-23,서홍동,1906,49360760
2019-11-23,성산읍,1759,53712138
2019-11-23,송산동,735,31448602
2019-11-23,아라동,8761,249093333
2019-11-23,안덕면,1641,52277754
2019-11-23,알수없음,252,6832080
2019-11-23,애월읍,5936,185715875
2019-11-23,연동,12314,397637311
2019-11-23,영천동,771,23228763
2019-11-23,예래동,576,19468090
2019-11-23,오라동,4045,122211184
2019-11-23,외도동,6089,171537061
2019-11-23,용담1동,1592,40588240
2019-11-23,용담2동,3614,126678056
2019-11-23,우도면,156,8701894
2019-11-23,이도1동,2189,63741105
2019-11-23,이도2동,13481,393609097
2019-11-23,이호동,856,21961669
2019-11-23,일도1동,745,20614418
2019-11-23,일도2동,8279,235490934
2019-11-23,정방동,378,12092964
2019-11-23,조천읍,4037,114080274
2019-11-23,중문동,1781,61006195
2019-11-23,중앙동,628,19416225
2019-11-23,천지동,685,19964444
2019-11-23,추자면,141,4667138
2019-11-23,표선면,1425,43030357
2019-11-23,한경면,812,26321310
2019-11-23,한림읍,2664,86470067
2019-11-23,화북동,6651,183818310
2019-11-23,효돈동,704,23718475
2019-11-24,건입동,2241,70379154
2019-11-24,구좌읍,1714,56373026
2019-11-24,남원읍,2002,76439478
2019-11-24,노형동,15230,450411839
2019-11-24,대륜동,2763,105027503
2019-11-24,대정읍,3612,111020402
2019-11-24,대천동,3012,92478726
2019-11-24,도두동,571,16968226
2019-11-24,동홍동,4749,183065685
2019-11-24,봉개동,709,22694233
2019-11-24,삼도1동,3392,99299722
2019-11-24,삼도2동,2089,63858831
2019-11-24,삼양동,5947,175265773
2019-11-24,서홍동,2499,92079465
2019-11-24,성산읍,1697,52966493
2019-11-24,송산동,694,35818131
2019-11-24,아라동,7560,226551253
2019-11-24,안덕면,1658,59038280
2019-11-24,알수없음,155,4486088
2019-11-24,애월읍,5222,192220557
2019-11-24,연동,12233,366654719
2019-11-24,영천동,785,26230811
2019-11-24,예래동,556,18985781
2019-11-24,오라동,3812,122104638
2019-11-24,외도동,5774,185798567
2019-11-24,용담1동,1598,46894012
2019-11-24,용담2동,3580,109362790
2019-11-24,우도면,120,3539773
2019-11-24,이도1동,2098,68194593
2019-11-24,이도2동,12828,397750980
2019-11-24,이호동,943,27552814
2019-11-24,일도1동,755,25874137
2019-11-24,일도2동,7884,250920759
2019-11-24,정방동,358,12867255
2019-11-24,조천읍,3701,116050120
2019-11-24,중문동,2093,63792870
2019-11-24,중앙동,623,29811296
2019-11-24,천지동,601,21347945
2019-11-24,추자면,157,4238318
2019-11-24,표선면,1191,43642002
2019-11-24,한경면,913,28606309
2019-11-24,한림읍,2803,97650933
2019-11-24,화북동,5946,182800625
2019-11-24,효돈동,750,25190954
2019-11-25,건입동,2003,55100507
2019-11-25,구좌읍,1507,49625616
2019-11-25,남원읍,1597,63554680
2019-11-25,노형동,14435,408514029
2019-11-25,대륜동,2480,76559029
2019-11-25,대정읍,3382,96966391
2019-11-25,대천동,2620,80532286
2019-11-25,도두동,652,22125227
2019-11-25,동홍동,4299,139079024
2019-11-25,봉개동,800,25743483
2019-11-25,삼도1동,3159,91103489
2019-11-25,삼도2동,1773,47457329
2019-11-25,삼양동,5216,148823797
2019-11-25,서홍동,1877,60823725
2019-11-25,성산읍,1688,51511554
2019-11-25,송산동,576,21061034
2019-11-25,아라동,7498,191805299
2019-11-25,안덕면,1399,45974862
2019-11-25,알수없음,206,4227417
2019-11-25,애월읍,5516,162437255
2019-11-25,연동,10905,365678191
2019-11-25,영천동,988,33219756
2019-11-25,예래동,561,24004219
2019-11-25,오라동,3645,100206015
2019-11-25,외도동,4746,118957411
2019-11-25,용담1동,1623,74864127
2019-11-25,용담2동,3012,76733639
2019-11-25,우도면,65,1470908
2019-11-25,이도1동,1947,53570888
2019-11-25,이도2동,11052,301915763
2019-11-25,이호동,801,19876732
2019-11-25,일도1동,689,22086745
2019-11-25,일도2동,7185,206236294
2019-11-25,정방동,410,14223581
2019-11-25,조천읍,3600,111943116
2019-11-25,중문동,1852,87199463
2019-11-25,중앙동,551,21176984
2019-11-25,천지동,527,41040940
2019-11-25,추자면,40,2107802
2019-11-25,표선면,1207,51205581
2019-11-25,한경면,922,35454410
2019-11-25,한림읍,2804,96015103
2019-11-25,화북동,5056,155343640
2019-11-25,효돈동,796,27694064
2019-11-26,건입동,2043,94684939
2019-11-26,구좌읍,1470,54808983
2019-11-26,남원읍,1800,65159285
2019-11-26,노형동,14060,392860116
2019-11-26,대륜동,2530,82204170
2019-11-26,대정읍,3573,141252572
2019-11-26,대천동,2373,67865195
2019-11-26,도두동,701,20758709
2019-11-26,동홍동,4285,131211600
2019-11-26,봉개동,694,19990858
2019-11-26,삼도1동,3238,95490916
2019-11-26,삼도2동,1723,55477041
2019-11-26,삼양동,5521,142822712
2019-11-26,서홍동,1886,81751164
2019-11-26,성산읍,1698,68996161
2019-11-26,송산동,612,34436759
2019-11-26,아라동,7498,197445371
2019-11-26,안덕면,1475,47467409
2019-11-26,알수없음,170,6869191
2019-11-26,애월읍,5591,168846666
2019-11-26,연동,11464,335073061
2019-11-26,영천동,815,25232934
2019-11-26,예래동,715,23506447
2019-11-26,오라동,3274,91320283
2019-11-26,외도동,5061,139375162
2019-11-26,용담1동,1490,42688335
2019-11-26,용담2동,3224,89713447
2019-11-26,우도면,96,3447498
2019-11-26,이도1동,2083,52636029
2019-11-26,이도2동,11470,316321544
2019-11-26,이호동,815,26897060
2019-11-26,일도1동,647,19287397
2019-11-26,일도2동,6803,186742463
2019-11-26,정방동,314,9585596
2019-11-26,조천읍,3767,106539510
2019-11-26,중문동,1890,65447210
2019-11-26,중앙동,684,26439037
2019-11-26,천지동,690,28660254
2019-11-26,추자면,112,2744442
2019-11-26,표선면,1237,52532755
2019-11-26,한경면,900,25498805
2019-11-26,한림읍,2686,91966759
2019-11-26,화북동,5095,130884433
2019-11-26,효돈동,887,29877003
2019-11-27,건입동,2002,58584560
2019-11-27,구좌읍,1729,77224314
2019-11-27,남원읍,1724,75215682
2019-11-27,노형동,13740,448178921
2019-11-27,대륜동,2241,70781384
2019-11-27,대정읍,3290,104052548
2019-11-27,대천동,2460,83103511
2019-11-27,도두동,638,19957437
2019-11-27,동홍동,4384,133670297
2019-11-27,봉개동,711,18777506
2019-11-27,삼도1동,3141,82973593
2019-11-27,삼도2동,1920,48423124
2019-11-27,삼양동,5243,139303776
2019-11-27,서홍동,2017,70342145
2019-11-27,성산읍,1530,43164942
2019-11-27,송산동,624,18502865
2019-11-27,아라동,7133,188665626
2019-11-27,안덕면,1521,60676037
2019-11-27,알수없음,186,6474898
2019-11-27,애월읍,5475,167530545
2019-11-27,연동,10997,332762686
2019-11-27,영천동,816,34526042
2019-11-27,예래동,623,25011173
2019-11-27,오라동,3098,90280425
2019-11-27,외도동,4805,131329933
2019-11-27,용담1동,1333,43649556
2019-11-27,용담2동,3240,112128003
2019-11-27,우도면,101,3056703
2019-11-27,이도1동,2134,66059818
2019-11-27,이도2동,11514,310749933
2019-11-27,이호동,801,35811388
2019-11-27,일도1동,537,14143677
2019-11-27,일도2동,7082,201642277
2019-11-27,정방동,303,12892300
2019-11-27,조천읍,3721,112399111
2019-11-27,중문동,1948,84112559
2019-11-27,중앙동,435,16025864
2019-11-27,천지동,583,32668140
2019-11-27,추자면,71,1542954
2019-11-27,표선면,1157,38459398
2019-11-27,한경면,775,34636009
2019-11-27,한림읍,2671,84170214
2019-11-27,화북동,4976,142113215
2019-11-27,효돈동,653,35851896
2019-11-28,건입동,2119,66521949
2019-11-28,구좌읍,1602,43922677
2019-11-28,남원읍,1829,69584077
2019-11-28,노형동,15097,448455848
2019-11-28,대륜동,2687,92485825
2019-11-28,대정읍,3604,118854449
2019-11-28,대천동,2920,103848659
2019-11-28,도두동,806,36561443
2019-11-28,동홍동,4319,155161875
2019-11-28,봉개동,781,21382269
2019-11-28,삼도1동,3165,103309970
2019-11-28,삼도2동,1829,51230119
2019-11-28,삼양동,5150,149650480
2019-11-28,서홍동,1987,71454704
2019-11-28,성산읍,1561,58789794
2019-11-28,송산동,598,21446861
2019-11-28,아라동,7812,201924320
2019-11-28,안덕면,1500,51547400
2019-11-28,알수없음,140,4775079
2019-11-28,애월읍,5429,173960598
2019-11-28,연동,11621,364433373
2019-11-28,영천동,680,18003723
2019-11-28,예래동,608,20196944
2019-11-28,오라동,3447,97429430
2019-11-28,외도동,5278,144329110
2019-11-28,용담1동,1475,40049351
2019-11-28,용담2동,3245,107779936
2019-11-28,우도면,96,3647003
2019-11-28,이도1동,1829,103980427
2019-11-28,이도2동,12107,339182442
2019-11-28,이호동,913,35222405
2019-11-28,일도1동,699,28272957
2019-11-28,일도2동,7274,240619818
2019-11-28,정방동,262,8236064
2019-11-28,조천읍,3853,118609801
2019-11-28,중문동,1880,61320840
2019-11-28,중앙동,527,19360353
2019-11-28,천지동,735,55439234
2019-11-28,추자면,121,7838423
2019-11-28,표선면,1287,38806896
2019-11-28,한경면,827,22879593
2019-11-28,한림읍,2677,136911091
2019-11-28,화북동,5110,148396569
2019-11-28,효돈동,754,27462923
2019-11-29,건입동,2234,66617063
2019-11-29,구좌읍,1587,79876634
2019-11-29,남원읍,1846,104593797
2019-11-29,노형동,14775,444034444
2019-11-29,대륜동,2546,67977394
2019-11-29,대정읍,3883,124457306
2019-11-29,대천동,2961,115586696
2019-11-29,도두동,654,52435005
2019-11-29,동홍동,4532,143752804
2019-11-29,봉개동,803,21871373
2019-11-29,삼도1동,3271,111859359
2019-11-29,삼도2동,1749,50770575
2019-11-29,삼양동,5567,150491392
2019-11-29,서홍동,2130,87858082
2019-11-29,성산읍,1582,66952139
2019-11-29,송산동,562,25110139
2019-11-29,아라동,8306,252536265
2019-11-29,안덕면,1779,71006903
2019-11-29,알수없음,151,6271945
2019-11-29,애월읍,6166,204411296
2019-11-29,연동,11905,383259450
2019-11-29,영천동,744,42048856
2019-11-29,예래동,602,30652307
2019-11-29,오라동,4019,126017862
2019-11-29,외도동,5486,161840262
2019-11-29,용담1동,1517,54853040
2019-11-29,용담2동,3375,94514585
2019-11-29,우도면,75,2618351
2019-11-29,이도1동,2108,51898599
2019-11-29,이도2동,12411,377139895
2019-11-29,이호동,943,26650202
2019-11-29,일도1동,796,28255313
2019-11-29,일도2동,7834,232008625
2019-11-29,정방동,374,16254825
2019-11-29,조천읍,3883,130834494
2019-11-29,중문동,2083,101408570
2019-11-29,중앙동,522,35384241
2019-11-29,천지동,705,56570604
2019-11-29,추자면,146,3483598
2019-11-29,표선면,1207,50565595
2019-11-29,한경면,886,30416096
2019-11-29,한림읍,2712,98863429
2019-11-29,화북동,5455,186218124
2019-11-29,효돈동,887,29790053
2019-11-30,건입동,2407,70757412
2019-11-30,구좌읍,1572,43440014
2019-11-30,남원읍,1738,57026246
2019-11-30,노형동,16620,601362323
2019-11-30,대륜동,2860,90140239
2019-11-30,대정읍,4072,158939064
2019-11-30,대천동,3159,95304442
2019-11-30,도두동,764,23805019
2019-11-30,동홍동,4699,147831009
2019-11-30,봉개동,781,24214726
2019-11-30,삼도1동,3884,119885322
2019-11-30,삼도2동,2120,64162980
2019-11-30,삼양동,6647,203124394
2019-11-30,서홍동,2298,80283755
2019-11-30,성산읍,1923,65270723
2019-11-30,송산동,689,21502529
2019-11-30,아라동,9476,297154829
2019-11-30,안덕면,1835,50444240
2019-11-30,알수없음,186,5744007
2019-11-30,애월읍,6415,228819788
2019-11-30,연동,13290,447583475
2019-11-30,영천동,1033,32020904
2019-11-30,예래동,628,24398969
2019-11-30,오라동,4270,178436876
2019-11-30,외도동,6146,196922704
2019-11-30,용담1동,1582,47180010
2019-11-30,용담2동,3741,112807678
2019-11-30,우도면,55,3277350
2019-11-30,이도1동,2059,70964409
2019-11-30,이도2동,13589,434734934
2019-11-30,이호동,1030,33925246
2019-11-30,일도1동,804,25787185
2019-11-30,일도2동,8648,263657645
2019-11-30,정방동,389,11189642
2019-11-30,조천읍,4360,130506718
2019-11-30,중문동,2298,74296931
2019-11-30,중앙동,746,42206534
2019-11-30,천지동,653,25379660
2019-11-30,추자면,75,2548537
2019-11-30,표선면,1309,44608447
2019-11-30,한경면,983,29456396
2019-11-30,한림읍,2869,94506361
2019-11-30,화북동,6582,195837581
2019-11-30,효돈동,907,38653985
2019-12-01,건입동,2185,81815734
2019-12-01,구좌읍,1663,51682363
2019-12-01,남원읍,1890,70442937
2019-12-01,노형동,14924,488742628
2019-12-01,대륜동,2323,80782577
2019-12-01,대정읍,3482,127911797
2019-12-01,대천동,2910,86420967
2019-12-01,도두동,617,26179613
2019-12-01,동홍동,4471,159710205
2019-12-01,봉개동,768,26580129
2019-12-01,삼도1동,2942,98877427
2019-12-01,삼도2동,1808,56980838
2019-12-01,삼양동,5716,201794862
2019-12-01,서홍동,2127,81676735
2019-12-01,성산읍,1452,51594194
2019-12-01,송산동,624,23456809
2019-12-01,아라동,7340,220502375
2019-12-01,안덕면,1612,71154308
2019-12-01,알수없음,178,4228099
2019-12-01,애월읍,5279,187948679
2019-12-01,연동,11701,350547069
2019-12-01,영천동,752,26787288
2019-12-01,예래동,577,20141650
2019-12-01,오라동,3862,141893455
2019-12-01,외도동,5393,176933375
2019-12-01,용담1동,1459,50685890
2019-12-01,용담2동,3369,99760265
2019-12-01,우도면,81,3783963
2019-12-01,이도1동,2209,85857042
2019-12-01,이도2동,12524,399152687
2019-12-01,이호동,840,24026656
2019-12-01,일도1동,659,20492314
2019-12-01,일도2동,7690,232151753
2019-12-01,정방동,299,10922687
2019-12-01,조천읍,3688,125351465
2019-12-01,중문동,2069,72213403
2019-12-01,중앙동,613,33344551
2019-12-01,천지동,664,24337846
2019-12-01,추자면,102,3847309
2019-12-01,표선면,1204,39228014
2019-12-01,한경면,814,22421453
2019-12-01,한림읍,2817,95945996
2019-12-01,화북동,5480,176348619
2019-12-01,효돈동,864,32217990
2019-12-02,건입동,2044,73380085
2019-12-02,구좌읍,1561,63008243
2019-12-02,남원읍,1751,57105106
2019-12-02,노형동,13663,396905862
2019-12-02,대륜동,2559,93251720
2019-12-02,대정읍,3621,124538939
2019-12-02,대천동,2638,76064059
2019-12-02,도두동,679,21110572
2019-12-02,동홍동,4265,136816497
2019-12-02,봉개동,706,37676268
2019-12-02,삼도1동,3124,98152718
2019-12-02,삼도2동,1694,45459360
2019-12-02,삼양동,5090,127885847
2019-12-02,서홍동,2009,76251230
2019-12-02,성산읍,1705,62150819
2019-12-02,송산동,697,27902289
2019-12-02,아라동,7681,209985124
2019-12-02,안덕면,1525,52181337
2019-12-02,알수없음,180,5635337
2019-12-02,애월읍,5901,206207778
2019-12-02,연동,11089,334841296
2019-12-02,영천동,878,29374180
2019-12-02,예래동,582,27570937
2019-12-02,오라동,3404,97306805
2019-12-02,외도동,4793,145421942
2019-12-02,용담1동,1307,35269622
2019-12-02,용담2동,3074,92124746
2019-12-02,우도면,77,1917809
2019-12-02,이도1동,1854,69389196
2019-12-02,이도2동,11445,317433723
2019-12-02,이호동,786,22363360
2019-12-02,일도1동,627,21243237
2019-12-02,일도2동,6942,193668367
2019-12-02,정방동,391,13709044
2019-12-02,조천읍,3624,113937623
2019-12-02,중문동,2025,74897481
2019-12-02,중앙동,498,36519217
2019-12-02,천지동,467,17924884
2019-12-02,추자면,92,11832949
2019-12-02,표선면,1147,40293292
2019-12-02,한경면,921,27661938
2019-12-02,한림읍,2697,97476306
2019-12-02,화북동,4950,225040685
2019-12-02,효돈동,712,26706743
2019-12-03,건입동,2040,59774713
2019-12-03,구좌읍,1638,49416259
2019-12-03,남원읍,1890,61529111
2019-12-03,노형동,14548,406810997
2019-12-03,대륜동,2476,76003392
2019-12-03,대정읍,3251,107914615
2019-12-03,대천동,2765,86729916
2019-12-03,도두동,684,19916751
2019-12-03,동홍동,4471,139684379
2019-12-03,봉개동,608,13576431
2019-12-03,삼도1동,3142,82153730
2019-12-03,삼도2동,1818,65842081
2019-12-03,삼양동,5171,135993142
2019-12-03,서홍동,1917,63172784
2019-12-03,성산읍,1642,47438634
2019-12-03,송산동,480,15299209
2019-12-03,아라동,7647,192636678
2019-12-03,안덕면,1602,43942634
2019-12-03,알수없음,148,2743458
2019-12-03,애월읍,5572,170487919
2019-12-03,연동,11405,342917182
2019-12-03,영천동,738,19605485
2019-12-03,예래동,524,17606357
2019-12-03,오라동,3424,97806381
2019-12-03,외도동,4988,144862960
2019-12-03,용담1동,1396,38281187
2019-12-03,용담2동,3069,99438457
2019-12-03,우도면,72,2803609
2019-12-03,이도1동,1900,51966900
2019-12-03,이도2동,11473,340159006
2019-12-03,이호동,863,24107099
2019-12-03,일도1동,633,18655000
2019-12-03,일도2동,6969,233231122
2019-12-03,정방동,344,18104877
2019-12-03,조천읍,3682,101152440
2019-12-03,중문동,1900,93323419
2019-12-03,중앙동,639,27084778
2019-12-03,천지동,622,18112242
2019-12-03,추자면,133,4318791
2019-12-03,표선면,1143,53025535
2019-12-03,한경면,793,27385795
2019-12-03,한림읍,2679,107591329
2019-12-03,화북동,4887,149272494
2019-12-03,효돈동,685,36171489
2019-12-04,건입동,2034,54980783
2019-12-04,구좌읍,1544,51344265
2019-12-04,남원읍,1875,70611187
2019-12-04,노형동,14698,421949224
2019-12-04,대륜동,2437,93915272
2019-12-04,대정읍,3615,110960924
2019-12-04,대천동,2549,76343292
2019-12-04,도두동,684,19908305
2019-12-04,동홍동,4351,134652519
2019-12-04,봉개동,726,19907842
2019-12-04,삼도1동,3203,90928082
2019-12-04,삼도2동,1823,48992724
2019-12-04,삼양동,5305,132134943
2019-12-04,서홍동,1808,54315182
2019-12-04,성산읍,1589,50499408
2019-12-04,송산동,593,23053152
2019-12-04,아라동,7808,218351453
2019-12-04,안덕면,1597,53463026
2019-12-04,알수없음,157,5108132
2019-12-04,애월읍,5789,177728458
2019-12-04,연동,11536,320847906
2019-12-04,영천동,879,25734344
2019-12-04,예래동,603,23237316
2019-12-04,오라동,3368,96171770
2019-12-04,외도동,5130,136672504
2019-12-04,용담1동,1257,41842876
2019-12-04,용담2동,3265,147609611
2019-12-04,우도면,82,5547838
2019-12-04,이도1동,1928,42876121
2019-12-04,이도2동,12128,320570219
2019-12-04,이호동,806,23737380
2019-12-04,일도1동,633,21437442
2019-12-04,일도2동,7143,208108880
2019-12-04,정방동,335,10865264
2019-12-04,조천읍,4121,122729548
2019-12-04,중문동,1911,62012500
2019-12-04,중앙동,540,19906553
2019-12-04,천지동,635,22944178
2019-12-04,추자면,97,2924273
2019-12-04,표선면,1279,46819577
2019-12-04,한경면,819,35889527
2019-12-04,한림읍,2741,92736123
2019-12-04,화북동,5274,137583306
2019-12-04,효돈동,736,27252822
2019-12-05,건입동,2128,66304861
2019-12-05,구좌읍,1567,44902439
2019-12-05,남원읍,1860,77553851
2019-12-05,노형동,14194,395115310
2019-12-05,대륜동,2659,98081345
2019-12-05,대정읍,3490,100143682
2019-12-05,대천동,2757,89315163
2019-12-05,도두동,582,20309335
2019-12-05,동홍동,4448,149602351
2019-12-05,봉개동,782,21361222
2019-12-05,삼도1동,3168,75959875
2019-12-05,삼도2동,1972,57525346
2019-12-05,삼양동,5113,131262996
2019-12-05,서홍동,2070,70411574
2019-12-05,성산읍,1560,60159778
2019-12-05,송산동,608,18761554
2019-12-05,아라동,7643,234181676
2019-12-05,안덕면,1534,50348822
2019-12-05,알수없음,265,7175805
2019-12-05,애월읍,5847,217743881
2019-12-05,연동,11423,311921164
2019-12-05,영천동,787,23246277
2019-12-05,예래동,648,28753120
2019-12-05,오라동,3451,98802958
2019-12-05,외도동,5067,158596003
2019-12-05,용담1동,1524,44674603
2019-12-05,용담2동,3045,82859381
2019-12-05,우도면,82,2781104
2019-12-05,이도1동,1981,55250905
2019-12-05,이도2동,11702,334683397
2019-12-05,이호동,855,20551539
2019-12-05,일도1동,725,26341942
2019-12-05,일도2동,7246,198301988
2019-12-05,정방동,308,9794786
2019-12-05,조천읍,3774,114832383
2019-12-05,중문동,2185,85428975
2019-12-05,중앙동,526,17937244
2019-12-05,천지동,617,29226611
2019-12-05,추자면,87,2719664
2019-12-05,표선면,1199,44416486
2019-12-05,한경면,829,23223463
2019-12-05,한림읍,2774,90518874
2019-12-05,화북동,5044,165318350
2019-12-05,효돈동,792,25478905
2019-12-06,건입동,1975,56993867
2019-12-06,구좌읍,1602,44958729
2019-12-06,남원읍,2014,82075808
2019-12-06,노형동,14708,438159469
2019-12-06,대륜동,2595,97459992
2019-12-06,대정읍,3416,115228542
2019-12-06,대천동,2787,94462950
2019-12-06,도두동,730,22911836
2019-12-06,동홍동,4368,154955003
2019-12-06,봉개동,925,29256224
2019-12-06,삼도1동,3028,83830519
2019-12-06,삼도2동,1828,52924234
2019-12-06,삼양동,5681,159803008
2019-12-06,서홍동,2131,70860087
2019-12-06,성산읍,1643,69833177
2019-12-06,송산동,660,28055913
2019-12-06,아라동,8230,258966707
2019-12-06,안덕면,1607,56552367
2019-12-06,알수없음,138,3624571
2019-12-06,애월읍,6217,182939177
2019-12-06,연동,11675,343819717
2019-12-06,영천동,1025,38708945
2019-12-06,예래동,546,18690897
2019-12-06,오라동,3455,103636458
2019-12-06,외도동,4959,151600346
2019-12-06,용담1동,1514,50204828
2019-12-06,용담2동,3348,117022319
2019-12-06,우도면,67,1959730
2019-12-06,이도1동,2085,55793916
2019-12-06,이도2동,12474,407968252
2019-12-06,이호동,840,29422054
2019-12-06,일도1동,581,16910778
2019-12-06,일도2동,7587,230450193
2019-12-06,정방동,381,13984105
2019-12-06,조천읍,3647,116589110
2019-12-06,중문동,1994,72265166
2019-12-06,중앙동,457,17767295
2019-12-06,천지동,684,22058635
2019-12-06,추자면,77,5239044
2019-12-06,표선면,1220,38171646
2019-12-06,한경면,907,34757175
2019-12-06,한림읍,2663,105010241
2019-12-06,화북동,5516,158549807
2019-12-06,효돈동,731,31061813
2019-12-07,건입동,2271,80308433
2019-12-07,구좌읍,1638,59066639
2019-12-07,남원읍,2087,88730330
2019-12-07,노형동,16356,504017808
2019-12-07,대륜동,2890,102549943
2019-12-07,대정읍,4161,148208967
2019-12-07,대천동,2921,90746863
2019-12-07,도두동,727,26020787
2019-12-07,동홍동,4819,160949038
2019-12-07,봉개동,886,33260349
2019-12-07,삼도1동,3373,115139324
2019-12-07,삼도2동,2034,68734219
2019-12-07,삼양동,6495,194394157
2019-12-07,서홍동,2308,84396811
2019-12-07,성산읍,1848,58523160
2019-12-07,송산동,707,40479619
2019-12-07,아라동,8828,283393181
2019-12-07,안덕면,1838,63770123
2019-12-07,알수없음,205,6665645
2019-12-07,애월읍,6241,211245843
2019-12-07,연동,12385,412409076
2019-12-07,영천동,923,32918549
2019-12-07,예래동,607,23470559
2019-12-07,오라동,3935,123192071
2019-12-07,외도동,5981,192537335
2019-12-07,용담1동,1651,47766302
2019-12-07,용담2동,3743,122767351
2019-12-07,우도면,66,2854028
2019-12-07,이도1동,2170,73982532
2019-12-07,이도2동,13504,418785317
2019-12-07,이호동,958,27138235
2019-12-07,일도1동,700,23615069
2019-12-07,일도2동,8359,250377140
2019-12-07,정방동,344,16305622
2019-12-07,조천읍,4074,141041868
2019-12-07,중문동,2102,94695215
2019-12-07,중앙동,733,35609264
2019-12-07,천지동,694,22925566
2019-12-07,추자면,92,3424802
2019-12-07,표선면,1384,48584638
2019-12-07,한경면,859,28177093
2019-12-07,한림읍,2811,132817060
2019-12-07,화북동,5999,186622638
2019-12-07,효돈동,701,25557030
2019-12-08,건입동,2182,68560191
2019-12-08,구좌읍,1678,58937631
2019-12-08,남원읍,1900,75326425
2019-12-08,노형동,15326,500283285
2019-12-08,대륜동,2754,93094955
2019-12-08,대정읍,3467,119947792
2019-12-08,대천동,2838,89505250
2019-12-08,도두동,700,23943999
2019-12-08,동홍동,4511,164466591
2019-12-08,봉개동,952,34448042
2019-12-08,삼도1동,3240,101166396
2019-12-08,삼도2동,2070,67774465
2019-12-08,삼양동,5882,188460389
2019-12-08,서홍동,2287,78016167
2019-12-08,성산읍,1570,50267116
2019-12-08,송산동,603,23028073
2019-12-08,아라동,8029,252609510
2019-12-08,안덕면,1571,59944458
2019-12-08,알수없음,234,8076283
2019-12-08,애월읍,5682,186580331
2019-12-08,연동,12310,367600498
2019-12-08,영천동,892,30416365
2019-12-08,예래동,679,24449934
2019-12-08,오라동,3669,114258108
2019-12-08,외도동,5356,169661705
2019-12-08,용담1동,1505,47023291
2019-12-08,용담2동,3347,108070178
2019-12-08,우도면,88,3001575
2019-12-08,이도1동,2198,72096294
2019-12-08,이도2동,13241,404820665
2019-12-08,이호동,974,34062100
2019-12-08,일도1동,701,23071383
2019-12-08,일도2동,7678,234828620
2019-12-08,정방동,345,15365437
2019-12-08,조천읍,3821,115354877
2019-12-08,중문동,2091,105761071
2019-12-08,중앙동,545,26317428
2019-12-08,천지동,653,23312248
2019-12-08,추자면,97,2380176
2019-12-08,표선면,1370,49526521
2019-12-08,한경면,730,24407912
2019-12-08,한림읍,2644,87579562
2019-12-08,화북동,5898,179715617
2019-12-08,효돈동,684,22970237
2019-12-09,건입동,2029,63965267
2019-12-09,구좌읍,1524,56417530
2019-12-09,남원읍,1859,65605388
2019-12-09,노형동,15061,386148084
2019-12-09,대륜동,2334,75119291
2019-12-09,대정읍,3249,126353324
2019-12-09,대천동,2636,91336435
2019-12-09,도두동,679,27035595
2019-12-09,동홍동,4078,132866808
2019-12-09,봉개동,715,23199721
2019-12-09,삼도1동,3311,88855578
2019-12-09,삼도2동,1819,51457102
2019-12-09,삼양동,5017,139131371
2019-12-09,서홍동,2019,61495018
2019-12-09,성산읍,1611,75170637
2019-12-09,송산동,532,23068293
2019-12-09,아라동,7788,230572444
2019-12-09,안덕면,1462,45410745
2019-12-09,알수없음,210,4863816
2019-12-09,애월읍,5892,188980178
2019-12-09,연동,11362,301973486
2019-12-09,영천동,839,31425867
2019-12-09,예래동,490,16831179
2019-12-09,오라동,3457,98141748
2019-12-09,외도동,4408,130673681
2019-12-09,용담1동,1560,44623515
2019-12-09,용담2동,3290,95283551
2019-12-09,우도면,93,2942195
2019-12-09,이도1동,2040,70346994
2019-12-09,이도2동,11754,322948648
2019-12-09,이호동,850,23254774
2019-12-09,일도1동,618,15409882
2019-12-09,일도2동,6835,176034660
2019-12-09,정방동,328,10173516
2019-12-09,조천읍,3645,126858252
2019-12-09,중문동,1982,78636402
2019-12-09,중앙동,540,24513485
2019-12-09,천지동,618,20285491
2019-12-09,추자면,103,3740239
2019-12-09,표선면,1194,35750632
2019-12-09,한경면,792,24331943
2019-12-09,한림읍,2606,82919945
2019-12-09,화북동,5026,147337592
2019-12-09,효돈동,508,29877571
2019-12-10,건입동,2194,70828363
2019-12-10,구좌읍,1617,47793906
2019-12-10,남원읍,1847,63880086
2019-12-10,노형동,14539,437909792
2019-12-10,대륜동,2715,83496240
2019-12-10,대정읍,3295,101295727
2019-12-10,대천동,2549,86319666
2019-12-10,도두동,601,19412153
2019-12-10,동홍동,4048,123606337
2019-12-10,봉개동,741,17708637
2019-12-10,삼도1동,3234,85549566
2019-12-10,삼도2동,1695,47991203
2019-12-10,삼양동,5393,143590390
2019-12-10,서홍동,2025,67840590
2019-12-10,성산읍,1569,62975643
2019-12-10,송산동,648,21781925
2019-12-10,아라동,7936,223359802
