base_date,emd_nm,short_nationality_CHN,short_nationality_ETC,short_nationality_HKG,short_nationality_IDN,short_nationality_JPN,short_nationality_MYS,short_nationality_SGP,short_nationality_THA,short_nationality_USA,short_nationality_VNM,short_visit_pop_cnt
2019-12-02,화북동,24,4,0,0,9,0,6,0,0,2,230.29089999999994
2019-12-02,효돈동,17,2,0,0,15,0,0,2,0,0,187.00249999999997
2019-12-03,건입동,24,24,24,0,24,24,24,18,15,0,4666.688899999999
2019-12-03,구좌읍,24,24,24,6,23,24,22,2,24,11,2465.537199999999
2019-12-03,남원읍,24,24,23,24,0,6,24,24,24,24,5296.324299999999
2019-12-03,노형동,24,24,24,24,22,24,24,24,17,0,17292.8042
2019-12-03,대륜동,24,24,19,0,0,24,24,1,24,0,2186.7855000000004
2019-12-03,대정읍,24,24,17,0,24,4,15,6,24,0,1445.9560999999999
2019-12-03,대천동,24,24,2,0,5,21,24,19,15,0,815.6083000000001
2019-12-03,도두동,24,24,24,24,2,24,24,24,6,1,13161.817000000003
2019-12-03,동홍동,24,24,19,0,2,3,24,21,5,0,3273.2633
2019-12-03,봉개동,24,24,6,6,21,0,1,24,0,20,833.7828999999999
2019-12-03,삼도1동,24,24,24,0,24,24,17,0,0,0,1343.3445000000002
2019-12-03,삼도2동,24,24,24,8,13,24,24,9,24,9,4736.5743
2019-12-03,삼양동,24,6,3,0,0,9,0,0,21,0,266.08879999999994
2019-12-03,서홍동,24,24,24,24,13,7,24,24,15,6,35268.93330000001
2019-12-03,성산읍,24,24,24,11,0,24,24,24,24,9,7020.7219
2019-12-03,송산동,24,1,0,0,13,10,24,0,0,0,478.7872
2019-12-03,아라동,24,13,13,0,15,24,24,0,10,0,2225.0206999999996
2019-12-03,안덕면,24,24,24,23,7,24,24,24,24,0,7958.7957
2019-12-03,애월읍,24,24,24,24,23,24,24,24,24,24,17471.2712
2019-12-03,연동,24,24,24,0,24,24,24,24,24,18,49140.159100000004
2019-12-03,영천동,24,24,10,0,21,5,1,24,0,0,1096.5771999999997
2019-12-03,예래동,24,24,24,0,24,24,14,17,24,3,2927.5395000000003
2019-12-03,오라동,24,23,24,0,20,24,0,24,14,0,1942.9026
2019-12-03,외도동,24,24,9,0,11,18,21,24,0,6,1520.6659000000002
2019-12-03,용담1동,24,7,4,0,3,0,0,15,3,0,542.662
2019-12-03,용담2동,24,24,24,23,24,24,24,24,24,11,29794.117100000003
2019-12-03,우도면,24,24,19,0,0,11,12,13,0,4,999.3650999999998
2019-12-03,이도1동,24,24,23,0,21,24,24,0,7,16,2144.9064
2019-12-03,이도2동,24,24,24,0,17,24,24,2,24,24,2864.0954000000006
2019-12-03,이호동,24,24,15,0,0,3,5,21,0,0,1900.5021000000002
2019-12-03,일도1동,24,7,15,0,2,24,6,2,3,0,469.5252999999999
2019-12-03,일도2동,24,24,24,0,8,8,1,0,1,0,1706.5083999999995
2019-12-03,정방동,24,24,24,0,3,24,24,21,0,0,2615.208700000001
2019-12-03,조천읍,24,24,24,0,10,24,24,24,9,24,5217.5735
2019-12-03,중문동,24,24,23,0,10,21,24,24,22,22,3555.2601
2019-12-03,중앙동,24,22,21,0,0,7,1,2,0,0,261.4253
2019-12-03,천지동,24,23,19,0,0,24,23,5,0,12,1182.9164999999998
2019-12-03,추자면,24,24,14,17,0,0,0,9,0,2,1602.3978999999997
2019-12-03,표선면,24,24,20,2,0,24,24,24,24,2,3621.455900000001
2019-12-03,한경면,24,24,6,24,0,23,19,24,16,0,938.2039999999997
2019-12-03,한림읍,24,24,24,8,16,22,19,22,3,0,4592.769499999999
2019-12-03,화북동,24,0,1,0,24,0,0,0,0,0,298.7711000000001
2019-12-03,효돈동,15,24,0,0,10,0,0,1,1,0,170.87470000000005
2019-12-04,건입동,24,24,24,20,19,24,24,21,0,1,4802.206
2019-12-04,구좌읍,24,24,24,0,3,24,16,2,24,15,2031.9579999999999
2019-12-04,남원읍,24,24,24,21,18,15,24,24,5,6,7345.494900000001
2019-12-04,노형동,24,24,24,16,24,24,24,13,24,4,18326.898899999993
2019-12-04,대륜동,24,24,24,0,3,24,23,1,24,0,2216.4757
2019-12-04,대정읍,24,24,15,0,12,8,1,0,24,0,1406.3785999999996
2019-12-04,대천동,24,24,3,0,0,15,24,0,11,0,765.7248999999999
2019-12-04,도두동,24,24,24,24,8,24,24,24,3,0,10520.750899999997
2019-12-04,동홍동,24,24,13,0,6,22,23,0,17,7,3612.8467
2019-12-04,봉개동,24,24,24,23,0,1,0,24,5,5,1551.7843000000003
2019-12-04,삼도1동,24,24,24,8,24,24,21,0,0,0,1444.3189999999997
2019-12-04,삼도2동,24,24,24,1,19,24,24,18,24,22,5913.353400000001
2019-12-04,삼양동,24,24,12,0,0,4,0,0,15,0,852.2123999999998
2019-12-04,서홍동,24,24,24,22,7,12,24,24,0,14,20198.552299999996
2019-12-04,성산읍,24,24,24,10,9,24,24,24,21,7,6972.5873
2019-12-04,송산동,24,1,6,0,19,12,15,0,0,0,588.4841999999999
2019-12-04,아라동,24,24,11,0,0,23,19,0,13,0,1937.1734999999994
2019-12-04,안덕면,24,24,24,0,0,24,24,24,24,3,6950.7390000000005
2019-12-04,애월읍,24,24,24,24,11,24,24,24,24,24,20463.211400000004
2019-12-04,연동,24,24,24,6,24,24,24,24,24,24,49569.33639999999
2019-12-04,영천동,24,24,0,0,18,5,0,20,6,0,958.0195
2019-12-04,예래동,24,24,14,4,24,24,24,23,24,1,3037.2956
2019-12-04,오라동,24,24,24,3,19,24,6,24,24,0,2072.1465
2019-12-04,외도동,24,24,24,0,17,15,24,24,0,23,1412.7757999999997
2019-12-04,용담1동,24,14,22,0,7,0,1,12,10,0,624.0388999999999
2019-12-04,용담2동,24,24,24,5,24,24,24,24,24,24,26842.343500000003
2019-12-04,우도면,24,24,19,5,8,0,6,23,0,3,2170.3868
2019-12-04,이도1동,24,24,23,0,15,14,24,4,15,1,1722.0155000000002
2019-12-04,이도2동,24,24,24,0,17,17,20,11,24,24,2600.9600000000005
2019-12-04,이호동,24,13,24,0,0,10,5,24,1,0,1522.9874
2019-12-04,일도1동,24,24,19,4,0,24,19,5,1,1,702.2808999999999
2019-12-04,일도2동,24,24,24,0,4,1,0,0,0,0,1654.3444
2019-12-04,정방동,24,24,24,0,9,24,24,0,7,4,3724.5321999999996
2019-12-04,조천읍,24,24,24,6,24,24,24,6,24,24,6477.685200000001
2019-12-04,중문동,24,24,24,0,8,24,20,24,21,5,4295.4503
2019-12-04,중앙동,24,10,20,0,1,9,2,2,2,2,566.3639000000001
2019-12-04,천지동,24,16,24,0,0,20,24,0,1,0,898.3869
2019-12-04,추자면,24,24,21,6,0,0,0,23,12,0,2828.6194000000005
2019-12-04,표선면,24,24,12,1,4,24,24,16,24,1,3709.1341
2019-12-04,한경면,24,24,3,24,0,10,1,0,4,0,727.3453
2019-12-04,한림읍,24,24,24,0,0,24,24,24,5,0,3163.1265000000003
2019-12-04,화북동,24,0,1,0,24,16,1,1,0,0,447.1459999999999
2019-12-04,효돈동,13,24,1,1,0,0,0,0,0,0,129.4734
2019-12-05,건입동,24,24,24,24,22,24,24,14,19,1,4496.1515
2019-12-05,구좌읍,24,24,21,0,0,24,24,5,24,5,1772.7425000000003
2019-12-05,남원읍,24,24,24,12,24,16,24,24,24,3,11579.2504
2019-12-05,노형동,24,24,24,0,23,24,24,9,24,2,18481.952899999997
2019-12-05,대륜동,24,24,24,0,5,21,22,9,23,0,2429.7422000000006
2019-12-05,대정읍,24,24,17,0,0,14,17,0,15,0,1447.9773999999998
2019-12-05,대천동,24,24,6,0,0,19,16,0,4,0,642.3270000000001
2019-12-05,도두동,24,24,24,16,24,24,24,24,0,0,9695.219499999997
2019-12-05,동홍동,24,24,17,0,2,4,15,0,24,10,2809.5839999999994
2019-12-05,봉개동,24,24,24,4,0,2,1,24,0,22,1558.0963000000004
2019-12-05,삼도1동,24,24,16,6,24,20,17,0,11,0,1703.161
2019-12-05,삼도2동,24,24,24,3,22,24,24,18,24,0,5312.186400000001
2019-12-05,삼양동,24,22,14,0,4,24,0,0,0,0,1060.4213999999997
2019-12-05,서홍동,24,24,24,17,18,21,9,24,2,12,16558.492599999998
2019-12-05,성산읍,24,24,24,2,10,24,24,24,18,17,6227.1712
2019-12-05,송산동,24,0,9,0,0,4,15,0,2,0,396.5717999999998
2019-12-05,아라동,24,24,12,0,0,6,15,3,1,0,1397.9382
2019-12-05,안덕면,24,24,24,0,3,24,24,24,24,0,5281.3402
2019-12-05,애월읍,24,24,24,24,22,24,24,24,24,17,23070.8046
2019-12-05,연동,24,24,24,23,24,24,24,24,24,24,49112.594999999994
2019-12-05,영천동,24,22,2,0,22,1,0,11,8,0,1525.2038000000005
2019-12-05,예래동,24,24,24,0,16,24,24,3,24,2,2794.6432
2019-12-05,오라동,24,24,22,0,16,24,0,24,13,0,2276.3868999999995
2019-12-05,외도동,24,24,18,0,0,24,5,24,0,0,1446.3880000000004
2019-12-05,용담1동,24,23,14,0,24,2,11,2,4,0,699.5958
2019-12-05,용담2동,24,24,24,16,24,24,24,24,24,22,23659.233799999998
2019-12-05,우도면,24,24,20,2,0,0,15,24,0,0,1921.1921999999995
2019-12-05,이도1동,24,24,20,0,24,20,22,23,15,0,1494.0852000000002
2019-12-05,이도2동,24,24,24,0,7,24,19,23,24,8,2462.4431
2019-12-05,이호동,24,24,23,0,0,19,24,24,7,0,1769.5258999999999
2019-12-05,일도1동,24,24,24,0,1,12,24,7,2,0,549.0917000000001
2019-12-05,일도2동,24,22,11,0,12,13,1,0,0,0,1557.9116
2019-12-05,정방동,24,24,24,0,24,24,24,0,18,24,3573.3125999999997
2019-12-05,조천읍,24,24,24,7,14,24,20,9,24,24,4490.617000000001
2019-12-05,중문동,24,24,24,21,24,19,14,16,17,5,6830.7762
2019-12-05,중앙동,24,5,4,0,0,3,3,0,0,2,330.59259999999995
2019-12-05,천지동,24,21,24,0,0,24,24,0,6,0,931.4504999999999
2019-12-05,추자면,24,24,19,0,0,3,0,24,22,1,2143.0853999999995
2019-12-05,표선면,24,24,24,0,0,24,24,24,11,6,2660.0520000000006
2019-12-05,한경면,24,24,10,5,0,5,7,0,24,0,761.6307000000002
2019-12-05,한림읍,24,24,24,0,4,19,24,4,17,0,3519.2429000000006
2019-12-05,화북동,24,1,6,0,14,8,0,1,0,1,417.1236
2019-12-05,효돈동,2,19,1,0,0,0,0,0,1,0,38.46149999999999
2019-12-06,건입동,24,24,24,7,20,24,24,17,18,0,4799.815100000001
2019-12-06,구좌읍,24,24,24,12,6,24,24,8,24,3,1730.9918
2019-12-06,남원읍,24,24,24,19,22,14,24,24,24,23,8939.950099999998
2019-12-06,노형동,24,24,24,3,22,24,24,22,24,4,22798.8563
2019-12-06,대륜동,24,24,24,9,24,24,24,18,19,0,2806.5604000000003
2019-12-06,대정읍,24,24,19,0,0,10,12,0,2,0,1165.5766999999998
2019-12-06,대천동,24,24,5,0,0,23,3,0,7,0,716.4058
2019-12-06,도두동,24,24,24,2,15,24,21,24,3,0,8854.6303
2019-12-06,동홍동,24,24,21,0,0,2,24,0,24,0,2408.4656
2019-12-06,봉개동,24,24,9,4,0,8,7,17,1,2,629.2592000000001
2019-12-06,삼도1동,24,24,23,1,15,24,11,0,24,0,3009.7425
2019-12-06,삼도2동,24,24,24,10,22,24,24,23,24,2,7186.9572
2019-12-06,삼양동,24,24,8,0,24,17,0,0,0,0,1554.3408000000002
2019-12-06,서홍동,24,24,24,14,14,24,0,24,0,1,28033.0505
2019-12-06,성산읍,24,24,24,10,24,24,24,24,12,10,6468.394700000001
2019-12-06,송산동,24,0,2,0,0,3,24,0,0,0,310.89869999999996
2019-12-06,아라동,24,24,24,0,2,24,20,6,0,1,1798.6650000000002
2019-12-06,안덕면,24,24,24,0,2,24,24,24,19,17,6959.5371
2019-12-06,애월읍,24,24,24,19,17,24,24,24,24,24,26483.0399
2019-12-06,연동,24,24,24,24,24,24,24,24,24,24,54431.601899999994
2019-12-06,영천동,24,19,18,0,12,0,0,24,22,0,1177.6997
2019-12-06,예래동,24,24,24,0,21,24,24,0,23,5,3012.4185
2019-12-06,오라동,24,24,24,0,24,20,4,24,5,0,2519.0444
2019-12-06,외도동,24,21,20,0,0,4,21,24,0,0,1617.5093000000002
2019-12-06,용담1동,24,24,22,0,16,7,14,0,4,0,1335.2005
2019-12-06,용담2동,24,24,24,24,24,24,24,24,24,12,27597.669100000006
2019-12-06,우도면,24,21,24,9,10,10,10,20,3,4,1343.9049
2019-12-06,이도1동,24,24,23,0,24,24,14,11,11,0,1480.0521
2019-12-06,이도2동,24,24,24,0,7,24,1,17,24,0,2440.8944
2019-12-06,이호동,24,24,24,5,3,19,6,24,2,0,1570.085
2019-12-06,일도1동,24,20,24,0,11,16,14,3,2,0,760.3709
2019-12-06,일도2동,24,24,24,0,22,14,0,0,8,0,1484.4403
2019-12-06,정방동,24,19,24,0,12,24,24,0,13,12,2299.0609
2019-12-06,조천읍,24,24,24,15,2,24,23,18,9,24,4689.967000000001
2019-12-06,중문동,24,24,24,3,24,10,23,24,18,10,3830.2477000000003
2019-12-06,중앙동,24,9,5,0,0,14,1,0,2,0,435.5263
2019-12-06,천지동,24,22,17,0,1,23,24,0,1,1,983.4559999999999
2019-12-06,추자면,24,19,9,4,10,15,1,24,3,6,1668.9323
2019-12-06,표선면,24,24,24,7,4,19,16,24,13,3,2960.3801
2019-12-06,한경면,24,24,14,0,0,14,15,1,23,1,1158.8891999999998
2019-12-06,한림읍,24,24,22,16,5,24,24,22,24,0,4312.888900000001
2019-12-06,화북동,24,5,0,0,0,0,10,0,0,1,472.02339999999987
2019-12-06,효돈동,16,23,0,0,0,0,0,0,5,0,103.90709999999997
2019-12-07,건입동,24,24,24,8,20,24,24,7,23,0,5146.9946
2019-12-07,구좌읍,24,24,24,0,1,24,24,3,14,0,1555.2576
2019-12-07,남원읍,24,24,24,15,4,16,24,24,24,17,8638.9983
2019-12-07,노형동,24,24,24,0,24,24,24,18,20,0,24624.644399999997
2019-12-07,대륜동,24,24,24,16,1,24,24,19,22,0,2033.9596999999999
2019-12-07,대정읍,24,24,24,0,0,24,3,3,3,0,1230.4005
2019-12-07,대천동,24,20,7,0,1,0,1,0,3,0,485.8001
2019-12-07,도두동,24,24,24,2,11,24,23,24,3,0,9890.446600000003
2019-12-07,동홍동,24,24,24,0,0,0,24,2,21,0,2332.5057
2019-12-07,봉개동,24,24,1,0,23,0,1,24,0,1,1203.1885
2019-12-07,삼도1동,24,24,24,0,24,24,0,0,24,0,7301.126799999999
2019-12-07,삼도2동,24,24,24,24,24,24,24,24,21,0,9579.548599999998
2019-12-07,삼양동,24,24,2,0,14,13,0,1,0,0,1063.4038000000003
2019-12-07,서홍동,24,24,24,13,12,24,0,24,7,24,24570.001300000004
2019-12-07,성산읍,24,24,24,5,15,24,24,24,12,2,5756.2393
2019-12-07,송산동,24,0,1,0,0,16,18,0,0,0,333.57410000000004
2019-12-07,아라동,24,24,24,0,11,23,8,22,12,0,2296.2125
2019-12-07,안덕면,24,24,24,13,15,24,24,24,24,7,7574.917099999999
2019-12-07,애월읍,24,24,24,24,24,24,24,24,23,23,21947.184600000004
2019-12-07,연동,24,24,24,24,24,24,24,24,24,24,55834.5242
2019-12-07,영천동,24,24,20,0,0,0,16,24,24,0,1523.9822000000001
2019-12-07,예래동,24,24,24,0,24,24,22,3,24,5,4199.7325
2019-12-07,오라동,24,20,24,0,14,24,0,24,9,0,2530.8888
2019-12-07,외도동,24,24,23,0,0,0,0,24,0,0,1617.7702
2019-12-07,용담1동,24,24,24,10,22,15,13,0,3,0,934.4590999999998
2019-12-07,용담2동,24,24,24,17,24,24,24,24,24,4,27925.1563
2019-12-07,우도면,24,24,24,0,0,8,4,14,0,21,1186.6225
2019-12-07,이도1동,24,24,24,0,24,23,24,1,2,0,1629.4678
2019-12-07,이도2동,24,19,24,2,8,24,0,2,24,0,2594.7132999999994
2019-12-07,이호동,24,24,24,20,2,16,2,24,0,0,1865.6463000000003
2019-12-07,일도1동,24,18,24,2,16,13,16,5,0,0,659.1296
2019-12-07,일도2동,24,24,24,0,22,0,1,0,10,0,1216.6842
2019-12-07,정방동,24,24,24,0,0,24,24,2,5,0,2130.6351000000004
2019-12-07,조천읍,24,24,20,0,8,24,5,2,16,11,4594.7787
2019-12-07,중문동,24,24,24,0,24,7,24,12,24,16,3682.1984
2019-12-07,중앙동,24,14,13,0,0,13,6,0,1,0,483.6296999999999
2019-12-07,천지동,24,15,24,0,0,9,15,1,2,0,837.4685000000001
2019-12-07,추자면,24,19,23,2,15,10,3,16,1,3,1479.2577000000003
2019-12-07,표선면,24,24,24,7,2,24,21,24,14,10,3280.3298999999997
2019-12-07,한경면,24,24,24,0,0,2,14,3,22,6,1026.2461
2019-12-07,한림읍,24,24,20,24,0,24,15,23,13,1,2599.1033
2019-12-07,화북동,24,19,11,0,0,0,15,0,0,0,423.2133999999999
2019-12-07,효돈동,19,0,0,0,0,5,0,0,2,0,103.42109999999997
2019-12-08,건입동,24,24,24,9,22,24,24,24,20,1,6012.449100000002
2019-12-08,구좌읍,24,24,24,0,15,24,19,16,8,0,1617.3777999999995
2019-12-08,남원읍,24,24,24,24,0,24,24,24,9,15,12061.5641
2019-12-08,노형동,24,24,24,8,24,24,24,23,24,2,24543.213200000002
2019-12-08,대륜동,24,24,24,0,0,12,24,23,0,0,2025.5468000000003
2019-12-08,대정읍,24,24,24,0,0,21,1,4,0,0,1372.9285
2019-12-08,대천동,24,24,10,0,2,17,0,1,5,0,695.8048999999999
2019-12-08,도두동,24,24,24,4,16,24,6,24,4,1,11466.6782
2019-12-08,동홍동,24,24,24,0,0,10,16,0,24,0,2201.6474
2019-12-08,봉개동,24,24,1,7,13,14,9,23,0,7,2647.6997
2019-12-08,삼도1동,24,24,24,0,22,24,0,0,24,0,6992.611500000001
2019-12-08,삼도2동,24,24,24,24,24,24,24,24,24,2,8924.6757
2019-12-08,삼양동,24,6,11,0,20,4,0,13,0,0,870.2099999999999
2019-12-08,서홍동,24,24,24,15,0,24,10,24,0,9,22894.7958
2019-12-08,성산읍,24,24,24,8,0,24,24,21,24,2,7600.0893
2019-12-08,송산동,24,10,10,0,0,24,24,0,0,0,481.45970000000005
2019-12-08,아라동,24,20,24,2,24,24,24,14,18,3,1924.0965000000003
2019-12-08,안덕면,24,24,24,12,24,24,24,24,24,0,7137.739400000002
2019-12-08,애월읍,24,24,24,22,23,24,24,24,24,21,24554.132199999993
2019-12-08,연동,24,24,24,16,24,24,24,24,24,15,58292.023499999996
2019-12-08,영천동,24,24,0,0,0,0,18,24,24,0,1403.0793
2019-12-08,예래동,24,24,24,0,24,18,24,2,10,0,3594.9451999999997
2019-12-08,오라동,24,24,21,7,22,24,15,24,13,0,2938.6544999999987
2019-12-08,외도동,24,24,24,0,0,10,1,24,0,0,1946.3286999999998
2019-12-08,용담1동,24,24,22,15,15,21,24,0,0,0,793.5669000000001
2019-12-08,용담2동,24,24,24,18,24,24,24,24,24,6,27010.2196
2019-12-08,우도면,24,24,18,1,0,4,5,10,4,9,1423.5587000000003
2019-12-08,이도1동,24,24,23,16,24,17,8,3,0,0,1570.4803000000002
2019-12-08,이도2동,24,13,24,24,24,24,6,11,16,10,2745.9209000000005
2019-12-08,이호동,24,24,21,0,10,24,1,24,0,0,2295.383
2019-12-08,일도1동,24,22,24,1,2,8,4,3,6,5,610.9866999999999
2019-12-08,일도2동,24,24,24,0,13,0,4,0,2,0,1412.6572
2019-12-08,정방동,24,17,17,0,0,24,24,0,1,0,1548.1256999999998
2019-12-08,조천읍,24,24,16,0,12,24,15,4,23,24,4787.9076000000005
2019-12-08,중문동,24,24,24,6,9,14,24,10,17,2,3846.2264
2019-12-08,중앙동,24,13,8,0,0,6,2,0,0,0,564.4317
2019-12-08,천지동,24,24,21,0,0,5,15,0,0,0,740.2103000000001
2019-12-08,추자면,24,24,0,6,0,0,9,24,11,10,2424.6572
2019-12-08,표선면,24,24,24,4,0,24,24,24,0,14,3989.394500000001
2019-12-08,한경면,24,24,17,3,0,9,13,0,21,12,958.0999
2019-12-08,한림읍,24,24,23,14,0,23,24,18,20,15,3720.1827
2019-12-08,화북동,24,14,0,0,6,19,0,0,3,3,402.8374
2019-12-08,효돈동,11,0,3,0,0,2,0,0,3,0,43.97870000000001
2019-12-09,건입동,24,24,24,0,24,24,24,7,6,0,6742.975000000001
2019-12-09,구좌읍,24,24,24,0,10,24,24,13,22,0,1819.9685
2019-12-09,남원읍,24,24,24,22,10,24,24,24,10,22,14814.096600000003
2019-12-09,노형동,24,24,24,19,18,24,24,23,24,21,21449.4826
2019-12-09,대륜동,24,24,24,0,0,19,24,18,6,0,3352.1747000000005
2019-12-09,대정읍,24,24,12,0,0,9,24,2,9,0,1396.1924999999999
2019-12-09,대천동,24,24,13,0,24,7,17,0,5,0,983.9981
2019-12-09,도두동,24,24,24,24,0,24,11,24,16,0,13361.7963
2019-12-09,동홍동,24,24,12,1,0,24,24,0,24,0,2903.5877999999993
2019-12-09,봉개동,24,24,21,0,0,9,17,22,2,10,1861.875
2019-12-09,삼도1동,24,24,21,0,24,24,1,0,11,0,4394.290000000001
2019-12-09,삼도2동,24,24,24,24,11,24,24,18,17,4,7184.859200000001
2019-12-09,삼양동,24,24,12,0,23,24,4,16,0,0,1162.3816
2019-12-09,서홍동,24,24,24,24,0,24,24,24,16,24,25217.7336
2019-12-09,성산읍,24,24,24,8,9,24,24,24,24,3,7313.1113
2019-12-09,송산동,24,24,24,0,0,24,24,0,2,0,612.5191
2019-12-09,아라동,24,16,24,5,7,15,24,12,17,0,1791.2902000000001
2019-12-09,안덕면,24,24,24,14,10,24,24,17,24,0,5833.1954000000005
2019-12-09,애월읍,24,24,24,23,24,24,24,24,24,4,22999.462300000003
2019-12-09,연동,24,24,24,20,24,24,24,24,24,9,58886.313200000004
2019-12-09,영천동,24,24,2,0,0,11,11,24,24,2,1765.9239999999993
2019-12-09,예래동,24,24,24,8,24,21,24,0,22,0,2953.6429
2019-12-09,오라동,24,24,22,19,17,24,9,24,8,3,2546.4351
2019-12-09,외도동,24,22,14,0,0,4,7,24,0,0,1667.3429
2019-12-09,용담1동,24,24,21,0,0,3,6,1,0,0,310.66589999999997
2019-12-09,용담2동,24,24,24,21,24,24,24,24,24,24,32399.1854
2019-12-09,우도면,24,20,24,2,11,4,2,5,1,9,2063.3567
2019-12-09,이도1동,24,24,24,21,24,8,17,2,2,0,1514.9739999999995
2019-12-09,이도2동,24,24,24,24,10,24,24,16,24,22,3344.3174
2019-12-09,이호동,24,22,24,1,0,22,5,24,4,0,2501.1664000000005
2019-12-09,일도1동,24,23,16,1,2,24,8,1,15,20,872.3289
2019-12-09,일도2동,24,24,20,2,1,3,0,0,24,0,1157.9642999999999
2019-12-09,정방동,24,11,24,0,9,24,24,0,1,0,1703.328
2019-12-09,조천읍,24,24,24,0,0,24,24,19,21,16,4132.1768
2019-12-09,중문동,24,24,24,5,5,21,24,4,10,2,3181.065600000001
2019-12-09,중앙동,24,8,14,2,0,6,6,0,2,0,422.32439999999997
2019-12-09,천지동,24,24,24,0,0,24,14,0,0,0,883.3203
2019-12-09,추자면,24,24,21,11,0,11,16,22,0,15,1759.9941999999999
2019-12-09,표선면,24,24,24,6,0,24,24,24,24,4,4301.3721000000005
2019-12-09,한경면,24,24,24,0,0,18,12,0,21,11,973.5847999999999
2019-12-09,한림읍,24,24,24,20,0,20,24,24,24,21,4050.1193000000003
2019-12-09,화북동,24,11,0,0,13,7,0,6,0,7,527.5061000000002
2019-12-09,효돈동,20,0,0,0,0,0,0,0,0,0,94.05069999999999
2019-12-10,건입동,24,24,24,0,24,24,24,15,24,0,6492.427
2019-12-10,구좌읍,24,24,24,0,0,24,24,10,21,0,1790.5901999999996
2019-12-10,남원읍,24,24,24,24,17,24,14,24,19,24,9295.859000000002
2019-12-10,노형동,24,24,24,11,24,24,24,24,18,22,19032.209000000003
2019-12-10,대륜동,24,24,24,4,0,22,21,0,24,0,5206.570300000001
2019-12-10,대정읍,24,24,24,0,0,0,21,0,24,0,1257.8642000000002
2019-12-10,대천동,24,24,5,7,24,5,15,0,5,0,1917.2107999999998
2019-12-10,도두동,24,24,24,24,0,24,16,24,24,15,12578.967499999999
2019-12-10,동홍동,24,24,21,22,0,24,24,0,24,0,2775.3481
2019-12-10,봉개동,23,24,13,0,0,6,5,22,0,0,745.073
2019-12-10,삼도1동,24,22,24,0,24,19,9,0,6,0,1989.1311
2019-12-10,삼도2동,24,24,24,24,19,24,24,10,24,8,4981.437
2019-12-10,삼양동,24,9,9,0,14,24,13,11,0,0,1136.1900999999998
2019-12-10,서홍동,24,24,24,6,0,24,20,24,11,10,17320.161700000004
2019-12-10,성산읍,24,24,24,8,24,24,24,19,21,2,6911.5362
2019-12-10,송산동,24,9,24,0,0,21,24,0,0,0,422.2731000000001
2019-12-10,아라동,24,18,24,3,0,24,24,23,21,0,2696.541
2019-12-10,안덕면,24,24,24,12,1,24,24,24,17,0,5184.317300000001
2019-12-10,애월읍,24,24,24,22,24,24,21,24,24,4,19226.6227
2019-12-10,연동,24,24,24,5,20,24,24,24,24,0,56390.8511
2019-12-10,영천동,24,24,17,0,0,17,18,24,14,0,2829.852
2019-12-10,예래동,24,24,24,0,17,2,24,0,24,0,2721.0128
2019-12-10,오라동,24,24,24,24,17,24,1,24,15,0,3724.8228
2019-12-10,외도동,24,24,1,0,0,22,15,24,0,0,2036.0492
2019-12-10,용담1동,24,22,19,0,0,7,0,0,0,0,425.73089999999996
2019-12-10,용담2동,24,24,24,16,24,24,24,24,24,24,35382.6208
2019-12-10,우도면,24,20,18,11,15,8,8,17,1,2,1220.6226000000001
2019-12-10,이도1동,24,24,24,15,24,19,21,1,7,0,1100.0009
2019-12-10,이도2동,24,24,24,24,5,24,24,17,22,7,2780.6454
2019-12-10,이호동,24,24,24,0,0,11,6,24,10,0,2148.7021999999997
2019-12-10,일도1동,24,24,11,4,2,24,16,10,1,0,830.3272000000001
2019-12-10,일도2동,24,24,20,17,0,5,0,1,22,0,1501.2026999999998
2019-12-10,정방동,24,4,22,12,24,24,24,0,5,0,2542.6655
2019-12-10,조천읍,24,24,24,24,0,24,24,24,24,8,4238.3209
2019-12-10,중문동,24,24,16,8,15,9,24,23,23,0,3396.3356000000003
2019-12-10,중앙동,24,3,13,9,0,19,3,0,1,0,423.668
2019-12-10,천지동,24,24,19,3,0,24,24,0,5,0,1245.3651999999997
2019-12-10,추자면,24,24,24,6,0,18,23,24,0,9,1601.2283000000002
2019-12-10,표선면,24,24,19,2,3,24,24,24,15,20,5647.150200000001
2019-12-10,한경면,24,21,17,0,0,6,4,0,16,19,824.2583999999999
2019-12-10,한림읍,24,24,24,8,0,10,24,11,24,14,4314.432199999999
2019-12-10,화북동,24,0,0,0,0,2,0,1,0,16,580.5754
2019-12-10,효돈동,18,0,0,0,0,0,0,0,0,0,94.05069999999998
2019-12-11,건입동,24,24,24,6,24,24,24,24,24,0,5768.5079000000005
2019-12-11,구좌읍,24,24,24,3,8,24,24,0,19,0,1739.3367
2019-12-11,남원읍,24,24,24,24,23,24,24,24,24,23,9657.836299999997
2019-12-11,노형동,24,24,24,9,24,24,24,21,23,20,17965.241599999998
2019-12-11,대륜동,24,24,24,15,0,24,22,10,21,0,5513.331000000001
2019-12-11,대정읍,24,24,22,0,0,2,22,1,24,0,929.5818999999999
2019-12-11,대천동,24,24,17,17,24,24,11,0,20,0,1877.013
2019-12-11,도두동,24,24,24,24,0,24,17,24,14,12,12584.339199999999
2019-12-11,동홍동,24,24,16,17,0,14,24,1,22,0,2517.9601000000002
2019-12-11,봉개동,24,24,17,1,4,12,2,24,3,0,762.4353
